,length,num_tokens,num_sentences,avg_sent_len,num_exclm_mark,ratio_q
0,0.16201716738197425,0.15151515151515152,0.0,0.16201716738197425,0.0,0.0
1,0.15450643776824036,0.12727272727272726,0.0,0.15450643776824033,0.0,0.0
2,0.12124463519313304,0.10909090909090909,0.125,0.06888412017167381,0.0,0.0
3,0.13626609442060086,0.12121212121212122,0.0,0.13626609442060086,0.0,0.0
4,0.15343347639484978,0.1393939393939394,0.0,0.15343347639484978,0.0,0.0
5,0.43240343347639487,0.4727272727272727,0.0,0.43240343347639487,0.0,0.0
6,0.10515021459227468,0.09696969696969697,0.0,0.10515021459227467,0.0,0.0
7,0.00536480686695279,0.006060606060606061,0.0,0.005364806866952789,0.0,0.0
8,0.2907725321888412,0.2909090909090909,0.0,0.2907725321888412,0.0,0.0
9,0.14484978540772533,0.12727272727272726,0.125,0.08304721030042918,0.0,0.0
10,0.5182403433476395,0.4666666666666667,0.1875,0.2542918454935622,0.0,0.0
11,0.07188841201716738,0.06060606060606061,0.0,0.07188841201716738,0.0,0.0
12,0.26502145922746784,0.2545454545454545,0.0,0.2650214592274678,0.0,0.0
13,0.15236051502145923,0.14545454545454545,0.0,0.15236051502145923,0.0,0.0
14,0.2843347639484979,0.2909090909090909,0.0625,0.21083690987124462,0.0,0.0
15,0.3905579399141631,0.4,0.0,0.39055793991416304,0.0,0.0
16,0.09012875536480687,0.07878787878787878,0.0,0.09012875536480686,0.0,0.0
17,0.12446351931330472,0.10303030303030303,0.0,0.12446351931330471,0.0,0.0
18,0.23390557939914164,0.18787878787878787,0.0,0.23390557939914164,0.0,0.0
19,0.12446351931330472,0.09696969696969697,0.0,0.12446351931330471,0.0,0.0
20,0.5343347639484979,0.46060606060606063,0.0,0.5343347639484978,0.0,0.0
21,0.11051502145922747,0.12121212121212122,0.0,0.11051502145922747,0.0,0.0
22,0.17489270386266095,0.16363636363636364,0.0,0.17489270386266095,0.0,0.0
23,0.09978540772532189,0.06060606060606061,0.0,0.09978540772532188,0.0,0.0
24,0.028969957081545063,0.024242424242424242,0.0,0.028969957081545063,0.0,0.0
25,0.0536480686695279,0.03636363636363636,0.0,0.0536480686695279,0.0,0.0
26,0.2929184549356223,0.2787878787878788,0.0,0.2929184549356223,0.0,0.0
27,0.12875536480686695,0.10909090909090909,0.0,0.12875536480686695,0.0,0.0
28,0.08261802575107297,0.05454545454545454,0.0,0.08261802575107297,0.0,0.0
29,0.034334763948497854,0.01818181818181818,0.0,0.03433476394849785,0.0,0.0
30,0.11802575107296137,0.13333333333333333,0.0,0.11802575107296136,0.0,0.0
31,0.1255364806866953,0.12121212121212122,0.0625,0.0917381974248927,0.0,0.0
32,0.48390557939914164,0.4484848484848485,0.375,0.15486409155937053,0.0,0.0
33,0.11373390557939914,0.09696969696969697,0.0,0.11373390557939914,0.0,0.0
34,0.41738197424892703,0.37575757575757573,0.0,0.417381974248927,0.0,0.0
35,0.1255364806866953,0.10909090909090909,0.0,0.12553648068669526,0.0,0.0
36,0.05150214592274678,0.05454545454545454,0.0,0.05150214592274678,0.0,0.0
37,0.09334763948497854,0.08484848484848485,0.0,0.09334763948497854,0.0,0.0
38,0.36373390557939916,0.38181818181818183,0.0625,0.27038626609442057,0.0,0.0
39,0.059012875536480686,0.048484848484848485,0.0,0.05901287553648068,0.0,0.0
40,0.2575107296137339,0.24848484848484848,0.0,0.2575107296137339,0.0,0.0
41,0.07618025751072961,0.07878787878787878,0.0,0.07618025751072961,0.0,0.0
42,0.3465665236051502,0.3575757575757576,0.0,0.3465665236051502,0.0,0.0
43,0.1276824034334764,0.10909090909090909,0.0,0.12768240343347637,0.0,0.0
